"Temperature","Chill_response","Heat_response","species","cultivar","fit","n_cal"
13.6,0,0.834723083065012,"Apricot","Henderson","combined","full"
13.7,0,0.848934212376683,"Apricot","Henderson","combined","full"
13.8,0,0.862615929612161,"Apricot","Henderson","combined","full"
13.9,0,0.875747476513668,"Apricot","Henderson","combined","full"
14,0,0.88830892955619,"Apricot","Henderson","combined","full"
14.1,0,0.900281230175965,"Apricot","Henderson","combined","full"
14.2,0,0.911646213686634,"Apricot","Henderson","combined","full"
14.3,0,0.922386636839174,"Apricot","Henderson","combined","full"
14.4,0,0.932486203983808,"Apricot","Henderson","combined","full"
14.5,0,0.941929591794186,"Apricot","Henderson","combined","full"
14.6,0,0.950702472516338,"Apricot","Henderson","combined","full"
14.7,0,0.958791535707113,"Apricot","Henderson","combined","full"
14.8,0,0.966184508429129,"Apricot","Henderson","combined","full"
14.9,0,0.972870173871599,"Apricot","Henderson","combined","full"
15,0,0.978838388368761,"Apricot","Henderson","combined","full"
15.1,0,0.98408009679012,"Apricot","Henderson","combined","full"
15.2,0,0.988587346279119,"Apricot","Henderson","combined","full"
15.3,0,0.992353298319427,"Apricot","Henderson","combined","full"
15.4,0,0.995372239110512,"Apricot","Henderson","combined","full"
15.5,0,0.997639588236767,"Apricot","Henderson","combined","full"
15.6,0,0.999151905617037,"Apricot","Henderson","combined","full"
15.7,0,0.999906896723998,"Apricot","Henderson","combined","full"
15.8,0,0.996086000817115,"Apricot","Henderson","combined","full"
15.9,0,0.988329412610821,"Apricot","Henderson","combined","full"
16,0,0.980573526604095,"Apricot","Henderson","combined","full"
16.1,0,0.972818809455521,"Apricot","Henderson","combined","full"
16.2,0,0.965065727753357,"Apricot","Henderson","combined","full"
16.3,0,0.957314747987457,"Apricot","Henderson","combined","full"
16.4,0,0.949566336521206,"Apricot","Henderson","combined","full"
16.5,0,0.941820959563459,"Apricot","Henderson","combined","full"
16.6,0,0.934079083140489,"Apricot","Henderson","combined","full"
16.7,0,0.926341173067948,"Apricot","Henderson","combined","full"
16.8,0,0.91860769492284,"Apricot","Henderson","combined","full"
16.9,0,0.910879114015506,"Apricot","Henderson","combined","full"
17,0,0.903155895361631,"Apricot","Henderson","combined","full"
17.1,0,0.895438503654258,"Apricot","Henderson","combined","full"
17.2,0,0.887727403235837,"Apricot","Henderson","combined","full"
17.3,0,0.88002305807028,"Apricot","Henderson","combined","full"
17.4,0,0.872325931715045,"Apricot","Henderson","combined","full"
17.5,0,0.864636487293249,"Apricot","Henderson","combined","full"
17.6,0,0.856955187465798,"Apricot","Henderson","combined","full"
17.7,0,0.849282494403554,"Apricot","Henderson","combined","full"
17.8,0,0.841618869759522,"Apricot","Henderson","combined","full"
17.9,0,0.833964774641077,"Apricot","Henderson","combined","full"
18,0,0.826320669582217,"Apricot","Henderson","combined","full"
18.1,0,0.818687014515857,"Apricot","Henderson","combined","full"
18.2,0,0.811064268746151,"Apricot","Henderson","combined","full"
18.3,0,0.803452890920863,"Apricot","Henderson","combined","full"
18.4,0,0.795853339003762,"Apricot","Henderson","combined","full"
18.5,0,0.788266070247077,"Apricot","Henderson","combined","full"
18.6,0,0.780691541163974,"Apricot","Henderson","combined","full"
18.7,0,0.773130207501101,"Apricot","Henderson","combined","full"
18.8,0,0.765582524211155,"Apricot","Henderson","combined","full"
18.9,0,0.758048945425516,"Apricot","Henderson","combined","full"
19,0,0.750529924426917,"Apricot","Henderson","combined","full"
19.1,0,0.743025913622175,"Apricot","Henderson","combined","full"
19.2,0,0.735537364514969,"Apricot","Henderson","combined","full"
19.3,0,0.728064727678674,"Apricot","Henderson","combined","full"
19.4,0,0.720608452729251,"Apricot","Henderson","combined","full"
19.5,0,0.713168988298191,"Apricot","Henderson","combined","full"
19.6,0,0.705746782005527,"Apricot","Henderson","combined","full"
19.7,0,0.698342280432899,"Apricot","Henderson","combined","full"
19.8,0,0.690955929096682,"Apricot","Henderson","combined","full"
19.9,0,0.683588172421185,"Apricot","Henderson","combined","full"
20,0,0.676239453711903,"Apricot","Henderson","combined","full"
20.1,0,0.668910215128853,"Apricot","Henderson","combined","full"
20.2,0,0.661600897659964,"Apricot","Henderson","combined","full"
20.3,0,0.654311941094544,"Apricot","Henderson","combined","full"
20.4,0,0.647043783996822,"Apricot","Henderson","combined","full"
20.5,0,0.639796863679556,"Apricot","Henderson","combined","full"
20.6,0,0.632571616177724,"Apricot","Henderson","combined","full"
20.7,0,0.625368476222287,"Apricot","Henderson","combined","full"
20.8,0,0.618187877214032,"Apricot","Henderson","combined","full"
20.9,0,0.611030251197496,"Apricot","Henderson","combined","full"
21,0,0.603896028834968,"Apricot","Henderson","combined","full"
21.1,0,0.59678563938058,"Apricot","Henderson","combined","full"
21.2,0,0.589699510654479,"Apricot","Henderson","combined","full"
21.3,0,0.582638069017082,"Apricot","Henderson","combined","full"
21.4,0,0.575601739343428,"Apricot","Henderson","combined","full"
21.5,0,0.568590944997611,"Apricot","Henderson","combined","full"
21.6,0,0.561606107807307,"Apricot","Henderson","combined","full"
21.7,0,0.554647648038393,"Apricot","Henderson","combined","full"
21.8,0,0.547715984369663,"Apricot","Henderson","combined","full"
21.9,0,0.540811533867632,"Apricot","Henderson","combined","full"
22,0,0.533934711961448,"Apricot","Henderson","combined","full"
22.1,0,0.52708593241789,"Apricot","Henderson","combined","full"
22.2,0,0.520265607316477,"Apricot","Henderson","combined","full"
22.3,0,0.513474147024673,"Apricot","Henderson","combined","full"
22.4,0,0.506711960173191,"Apricot","Henderson","combined","full"
22.5,0,0.499979453631415,"Apricot","Henderson","combined","full"
22.6,0,0.493277032482913,"Apricot","Henderson","combined","full"
22.7,0,0.486605100001066,"Apricot","Henderson","combined","full"
22.8,0,0.479964057624803,"Apricot","Henderson","combined","full"
22.9,0,0.473354304934446,"Apricot","Henderson","combined","full"
23,0,0.466776239627672,"Apricot","Henderson","combined","full"
23.1,0,0.46023025749558,"Apricot","Henderson","combined","full"
23.2,0,0.453716752398879,"Apricot","Henderson","combined","full"
23.3,0,0.447236116244189,"Apricot","Henderson","combined","full"
23.4,0,0.440788738960462,"Apricot","Henderson","combined","full"
23.5,0,0.434375008475519,"Apricot","Henderson","combined","full"
23.6,0,0.427995310692711,"Apricot","Henderson","combined","full"
23.7,0,0.421650029467696,"Apricot","Henderson","combined","full"
23.8,0,0.415339546585349,"Apricot","Henderson","combined","full"
23.9,0,0.409064241736786,"Apricot","Henderson","combined","full"
24,0,0.402824492496519,"Apricot","Henderson","combined","full"
24.1,0,0.396620674299741,"Apricot","Henderson","combined","full"
24.2,0,0.390453160419733,"Apricot","Henderson","combined","full"
24.3,0,0.384322321945408,"Apricot","Henderson","combined","full"
24.4,0,0.37822852775898,"Apricot","Henderson","combined","full"
24.5,0,0.372172144513772,"Apricot","Henderson","combined","full"
24.6,0,0.366153536612152,"Apricot","Henderson","combined","full"
24.7,0,0.360173066183612,"Apricot","Henderson","combined","full"
24.8,0,0.354231093062974,"Apricot","Henderson","combined","full"
24.9,0,0.348327974768744,"Apricot","Henderson","combined","full"
25,0,0.342464066481597,"Apricot","Henderson","combined","full"
25.1,0,0.336639721023007,"Apricot","Henderson","combined","full"
25.2,0,0.330855288834023,"Apricot","Henderson","combined","full"
25.3,0,0.325111117954177,"Apricot","Henderson","combined","full"
25.4,0,0.319407554000546,"Apricot","Henderson","combined","full"
25.5,0,0.313744940146958,"Apricot","Henderson","combined","full"
25.6,0,0.30812361710334,"Apricot","Henderson","combined","full"
25.7,0,0.302543923095225,"Apricot","Henderson","combined","full"
25.8,0,0.297006193843393,"Apricot","Henderson","combined","full"
25.9,0,0.291510762543677,"Apricot","Henderson","combined","full"
26,0,0.286057959846913,"Apricot","Henderson","combined","full"
26.1,0,0.280648113839046,"Apricot","Henderson","combined","full"
26.2,0,0.275281550021391,"Apricot","Henderson","combined","full"
26.3,0,0.269958591291045,"Apricot","Henderson","combined","full"
26.4,0,0.26467955792146,"Apricot","Henderson","combined","full"
26.5,0,0.259444767543173,"Apricot","Henderson","combined","full"
26.6,0,0.254254535124697,"Apricot","Henderson","combined","full"
26.7,0,0.249109172953566,"Apricot","Henderson","combined","full"
26.8,0,0.244008990617547,"Apricot","Henderson","combined","full"
26.9,0,0.238954294986012,"Apricot","Henderson","combined","full"
27,0,0.233945390191475,"Apricot","Henderson","combined","full"
27.1,0,0.228982577611294,"Apricot","Henderson","combined","full"
27.2,0,0.224066155849534,"Apricot","Henderson","combined","full"
27.3,0,0.219196420719005,"Apricot","Henderson","combined","full"
27.4,0,0.214373665223459,"Apricot","Henderson","combined","full"
27.5,0,0.209598179539962,"Apricot","Henderson","combined","full"
27.6,0,0.204870251001439,"Apricot","Henderson","combined","full"
27.7,0,0.200190164079377,"Apricot","Henderson","combined","full"
27.8,0,0.195558200366716,"Apricot","Henderson","combined","full"
27.9,0,0.190974638560905,"Apricot","Henderson","combined","full"
28,0,0.186439754447129,"Apricot","Henderson","combined","full"
28.1,0,0.18195382088172,"Apricot","Henderson","combined","full"
28.2,0,0.177517107775737,"Apricot","Henderson","combined","full"
28.3,0,0.173129882078728,"Apricot","Henderson","combined","full"
28.4,0,0.168792407762668,"Apricot","Henderson","combined","full"
28.5,0,0.164504945806071,"Apricot","Henderson","combined","full"
28.6,0,0.160267754178297,"Apricot","Henderson","combined","full"
28.7,0,0.156081087824022,"Apricot","Henderson","combined","full"
28.8,0,0.151945198647902,"Apricot","Henderson","combined","full"
28.9,0,0.147860335499416,"Apricot","Henderson","combined","full"
29,0,0.143826744157892,"Apricot","Henderson","combined","full"
29.1,0,0.139844667317721,"Apricot","Henderson","combined","full"
29.2,0,0.135914344573754,"Apricot","Henderson","combined","full"
29.3,0,0.132036012406884,"Apricot","Henderson","combined","full"
29.4,0,0.128209904169818,"Apricot","Henderson","combined","full"
29.5,0,0.124436250073038,"Apricot","Henderson","combined","full"
29.6,0,0.120715277170949,"Apricot","Henderson","combined","full"
29.7,0,0.117047209348218,"Apricot","Henderson","combined","full"
29.8,0,0.113432267306302,"Apricot","Henderson","combined","full"
29.9,0,0.109870668550168,"Apricot","Henderson","combined","full"
30,0,0.106362627375209,"Apricot","Henderson","combined","full"
30.1,0,0.102908354854348,"Apricot","Henderson","combined","full"
30.2,0,0.0995080588253383,"Apricot","Henderson","combined","full"
30.3,0,0.0961619438782607,"Apricot","Henderson","combined","full"
30.4,0,0.0928702113432101,"Apricot","Henderson","combined","full"
30.5,0,0.0896330592781822,"Apricot","Henderson","combined","full"
30.6,0,0.0864506824571604,"Apricot","Henderson","combined","full"
30.7,0,0.0833232723583918,"Apricot","Henderson","combined","full"
30.8,0,0.0802510171528701,"Apricot","Henderson","combined","full"
30.9,0,0.0772341016930116,"Apricot","Henderson","combined","full"
31,0,0.0742727075015323,"Apricot","Henderson","combined","full"
31.1,0,0.0713670127605287,"Apricot","Henderson","combined","full"
31.2,0,0.068517192300754,"Apricot","Henderson","combined","full"
31.3,0,0.0657234175911015,"Apricot","Henderson","combined","full"
31.4,0,0.0629858567282847,"Apricot","Henderson","combined","full"
31.5,0,0.0603046744267254,"Apricot","Henderson","combined","full"
31.6,0,0.0576800320086427,"Apricot","Henderson","combined","full"
31.7,0,0.0551120873943455,"Apricot","Henderson","combined","full"
31.8,0,0.0526009950927324,"Apricot","Henderson","combined","full"
31.9,0,0.0501469061919934,"Apricot","Henderson","combined","full"
32,0,0.04774996835052,"Apricot","Henderson","combined","full"
32.1,0,0.0454103257880213,"Apricot","Henderson","combined","full"
32.2,0,0.0431281192768457,"Apricot","Henderson","combined","full"
32.3,0,0.0409034861335115,"Apricot","Henderson","combined","full"
32.4,0,0.0387365602104442,"Apricot","Henderson","combined","full"
32.5,0,0.0366274718879233,"Apricot","Henderson","combined","full"
32.6,0,0.0345763480662374,"Apricot","Henderson","combined","full"
32.7,0,0.0325833121580488,"Apricot","Henderson","combined","full"
32.8,0,0.030648484080968,"Apricot","Henderson","combined","full"
32.9,0,0.0287719802503384,"Apricot","Henderson","combined","full"
33,0,0.0269539135722318,"Apricot","Henderson","combined","full"
33.1,0,0.0251943934366551,"Apricot","Henderson","combined","full"
33.2,0,0.0234935257109684,"Apricot","Henderson","combined","full"
33.3,0,0.0218514127335152,"Apricot","Henderson","combined","full"
33.4,0,0.0202681533074649,"Apricot","Henderson","combined","full"
33.5,0,0.0187438426948682,"Apricot","Henderson","combined","full"
33.6,0,0.017278572610924,"Apricot","Henderson","combined","full"
33.7,0,0.0158724312184636,"Apricot","Henderson","combined","full"
33.8,0,0.0145255031226436,"Apricot","Henderson","combined","full"
33.9,0,0.0132378693658568,"Apricot","Henderson","combined","full"
34,0,0.0120096074228556,"Apricot","Henderson","combined","full"
34.1,0,0.01084079119609,"Apricot","Henderson","combined","full"
34.2,0,0.00973149101126214,"Apricot","Henderson","combined","full"
34.3,0,0.00868177361309386,"Apricot","Henderson","combined","full"
34.4,0,0.00769170216131121,"Apricot","Henderson","combined","full"
34.5,0,0.00676133622684416,"Apricot","Henderson","combined","full"
34.6,0,0.00589073178824262,"Apricot","Henderson","combined","full"
34.7,0,0.00507994122830779,"Apricot","Henderson","combined","full"
34.8,0,0.00432901333094071,"Apricot","Henderson","combined","full"
34.9,0,0.00363799327820702,"Apricot","Henderson","combined","full"
35,0,0.00300692264761826,"Apricot","Henderson","combined","full"
35.1,0,0.00243583940963032,"Apricot","Henderson","combined","full"
35.2,0,0.00192477792535872,"Apricot","Henderson","combined","full"
35.3,0,0.00147376894451157,"Apricot","Henderson","combined","full"
35.4,0,0.00108283960353872,"Apricot","Henderson","combined","full"
35.5,0,0.000752013423999554,"Apricot","Henderson","combined","full"
35.6,0,0.000481310311147509,"Apricot","Henderson","combined","full"
35.7,0,0.000270746552732626,"Apricot","Henderson","combined","full"
35.8,0,0.000120334818021095,"Apricot","Henderson","combined","full"
35.9,0,3.00841570335386e-05,"Apricot","Henderson","combined","full"
36,0,0,"Apricot","Henderson","combined","full"
36.1,0,0,"Apricot","Henderson","combined","full"
36.2,0,0,"Apricot","Henderson","combined","full"
36.3,0,0,"Apricot","Henderson","combined","full"
36.4,0,0,"Apricot","Henderson","combined","full"
36.5,0,0,"Apricot","Henderson","combined","full"
36.6,0,0,"Apricot","Henderson","combined","full"
36.7,0,0,"Apricot","Henderson","combined","full"
36.8,0,0,"Apricot","Henderson","combined","full"
36.9,0,0,"Apricot","Henderson","combined","full"
37,0,0,"Apricot","Henderson","combined","full"
37.1,0,0,"Apricot","Henderson","combined","full"
37.2,0,0,"Apricot","Henderson","combined","full"
37.3,0,0,"Apricot","Henderson","combined","full"
37.4,0,0,"Apricot","Henderson","combined","full"
37.5,0,0,"Apricot","Henderson","combined","full"
37.6,0,0,"Apricot","Henderson","combined","full"
37.7,0,0,"Apricot","Henderson","combined","full"
37.8,0,0,"Apricot","Henderson","combined","full"
37.9,0,0,"Apricot","Henderson","combined","full"
38,0,0,"Apricot","Henderson","combined","full"
38.1,0,0,"Apricot","Henderson","combined","full"
38.2,0,0,"Apricot","Henderson","combined","full"
38.3,0,0,"Apricot","Henderson","combined","full"
38.4,0,0,"Apricot","Henderson","combined","full"
38.5,0,0,"Apricot","Henderson","combined","full"
38.6,0,0,"Apricot","Henderson","combined","full"
38.7,0,0,"Apricot","Henderson","combined","full"
38.8,0,0,"Apricot","Henderson","combined","full"
38.9,0,0,"Apricot","Henderson","combined","full"
39,0,0,"Apricot","Henderson","combined","full"
39.1,0,0,"Apricot","Henderson","combined","full"
39.2,0,0,"Apricot","Henderson","combined","full"
39.3,0,0,"Apricot","Henderson","combined","full"
39.4,0,0,"Apricot","Henderson","combined","full"
39.5,0,0,"Apricot","Henderson","combined","full"
39.6,0,0,"Apricot","Henderson","combined","full"
39.7,0,0,"Apricot","Henderson","combined","full"
39.8,0,0,"Apricot","Henderson","combined","full"
39.9,0,0,"Apricot","Henderson","combined","full"
40,0,0,"Apricot","Henderson","combined","full"
-5,3.20087540630241e-16,0,"Apricot","Harcot","combined","full"
-4.9,4.65900092274507e-16,0,"Apricot","Harcot","combined","full"
-4.8,6.7793896995513e-16,0,"Apricot","Harcot","combined","full"
-4.7,9.8619404647322e-16,0,"Apricot","Harcot","combined","full"
-4.6,1.43474809807542e-15,0,"Apricot","Harcot","combined","full"
-4.5,2.08591758187075e-15,0,"Apricot","Harcot","combined","full"
-4.4,3.03174870387038e-15,0,"Apricot","Harcot","combined","full"
-4.3,4.40518365844099e-15,0,"Apricot","Harcot","combined","full"
-4.2,6.39896588212847e-15,0,"Apricot","Harcot","combined","full"
-4.1,9.29611208749616e-15,0,"Apricot","Harcot","combined","full"
-4,1.34958050869223e-14,0,"Apricot","Harcot","combined","full"
-3.9,1.95871738148162e-14,0,"Apricot","Harcot","combined","full"
-3.8,2.84197648538344e-14,0,"Apricot","Harcot","combined","full"
-3.7,4.12235220598272e-14,0,"Apricot","Harcot","combined","full"
-3.6,5.97786091871933e-14,0,"Apricot","Harcot","combined","full"
-3.5,8.66608217342042e-14,0,"Apricot","Harcot","combined","full"
-3.4,1.25647134741639e-13,0,"Apricot","Harcot","combined","full"
-3.3,1.82047162028252e-13,0,"Apricot","Harcot","combined","full"
-3.2,2.63689039064648e-13,0,"Apricot","Harcot","combined","full"
-3.1,3.81836345908759e-13,0,"Apricot","Harcot","combined","full"
-3,5.52763881115688e-13,0,"Apricot","Harcot","combined","full"
-2.9,7.99980562049926e-13,0,"Apricot","Harcot","combined","full"
-2.8,1.15791748498323e-12,0,"Apricot","Harcot","combined","full"
-2.7,1.6748422861948e-12,0,"Apricot","Harcot","combined","full"
-2.6,2.42185505674525e-12,0,"Apricot","Harcot","combined","full"
-2.5,3.50106747270753e-12,0,"Apricot","Harcot","combined","full"
-2.4,5.05977367888381e-12,0,"Apricot","Harcot","combined","full"
-2.3,7.31038342408679e-12,0,"Apricot","Harcot","combined","full"
-2.2,1.05591229910268e-11,0,"Apricot","Harcot","combined","full"
-2.1,1.52539011334776e-11,0,"Apricot","Harcot","combined","full"
-2,2.20205232602826e-11,0,"Apricot","Harcot","combined","full"
-1.9,3.17799707091134e-11,0,"Apricot","Harcot","combined","full"
-1.8,4.58520410370907e-11,0,"Apricot","Harcot","combined","full"
-1.7,6.61368253959189e-11,0,"Apricot","Harcot","combined","full"
-1.6,9.53690989125392e-11,0,"Apricot","Harcot","combined","full"
-1.5,1.37483900611152e-10,0,"Apricot","Harcot","combined","full"
-1.4,1.98229534707899e-10,0,"Apricot","Harcot","combined","full"
-1.3,2.85610354775904e-10,0,"Apricot","Harcot","combined","full"
-1.2,4.11395818823415e-10,0,"Apricot","Harcot","combined","full"
-1.1,5.92415348868396e-10,0,"Apricot","Harcot","combined","full"
-1,8.52851465605911e-10,0,"Apricot","Harcot","combined","full"
-0.899999999999999,1.22744299667464e-09,0,"Apricot","Harcot","combined","full"
-0.8,1.76607955470624e-09,0,"Apricot","Harcot","combined","full"
-0.7,2.54038977076572e-09,0,"Apricot","Harcot","combined","full"
-0.6,3.65486346678112e-09,0,"Apricot","Harcot","combined","full"
-0.5,5.25442662893563e-09,0,"Apricot","Harcot","combined","full"
-0.399999999999999,7.55198567681177e-09,0,"Apricot","Harcot","combined","full"
-0.3,1.0851225665586e-08,0,"Apricot","Harcot","combined","full"
-0.199999999999999,1.55875695918416e-08,0,"Apricot","Harcot","combined","full"
-0.0999999999999996,2.23851571516339e-08,0,"Apricot","Harcot","combined","full"
0,3.21383947599039e-08,0,"Apricot","Harcot","combined","full"
0.100000000000001,4.61286414042123e-08,0,"Apricot","Harcot","combined","full"
0.2,6.6191123715835e-08,0,"Apricot","Harcot","combined","full"
0.300000000000001,9.49990626465174e-08,0,"Apricot","Harcot","combined","full"
0.4,1.36243371242001e-07,0,"Apricot","Harcot","combined","full"
0.5,1.95341501754247e-07,0,"Apricot","Harcot","combined","full"
0.600000000000001,2.79999269274627e-07,0,"Apricot","Harcot","combined","full"
0.7,4.01238560375894e-07,0,"Apricot","Harcot","combined","full"
0.800000000000001,5.74820136026782e-07,0,"Apricot","Harcot","combined","full"
0.9,8.23275100094432e-07,0,"Apricot","Harcot","combined","full"
1,1.17880464460305e-06,0,"Apricot","Harcot","combined","full"
1.1,1.6874180846434e-06,0,"Apricot","Harcot","combined","full"
1.2,2.41483640697598e-06,0,"Apricot","Harcot","combined","full"
1.3,3.45664173988443e-06,0,"Apricot","Harcot","combined","full"
1.4,4.94412500117419e-06,0,"Apricot","Harcot","combined","full"
1.5,7.06983243083604e-06,0,"Apricot","Harcot","combined","full"
1.6,1.01067971888996e-05,0,"Apricot","Harcot","combined","full"
1.7,1.44445121966063e-05,0,"Apricot","Harcot","combined","full"
1.8,2.06384582406739e-05,0,"Apricot","Harcot","combined","full"
1.9,2.94806330242786e-05,0,"Apricot","Harcot","combined","full"
2,4.20999594950621e-05,0,"Apricot","Harcot","combined","full"
2.1,6.01051939000273e-05,0,"Apricot","Harcot","combined","full"
2.2,8.57882685775564e-05,0,"Apricot","Harcot","combined","full"
2.3,0.000122413550134889,0,"Apricot","Harcot","combined","full"
2.4,0.000174629203932561,0,"Apricot","Harcot","combined","full"
2.5,0.000249183717500321,0,"Apricot","Harcot","combined","full"
2.6,0.000355287673402658,0,"Apricot","Harcot","combined","full"
2.7,0.000506438319694493,0,"Apricot","Harcot","combined","full"
2.8,0.000721703610381982,0,"Apricot","Harcot","combined","full"
2.9,0.00102819853051952,0,"Apricot","Harcot","combined","full"
3,0.00146447052689144,0,"Apricot","Harcot","combined","full"
3.1,0.00208530444253332,0,"Apricot","Harcot","combined","full"
3.2,0.00296853982459278,0,"Apricot","Harcot","combined","full"
3.3,0.00422473978937341,0,"Apricot","Harcot","combined","full"
3.4,0.00601089839901952,0,"Apricot","Harcot","combined","full"
3.5,0.00854986381807695,0,"Apricot","Harcot","combined","full"
3.6,0.0121578444670277,0,"Apricot","Harcot","combined","full"
3.7,0.0172833336917637,0,"Apricot","Harcot","combined","full"
3.8,0.024562142429983,0,"Apricot","Harcot","combined","full"
3.9,0.0348951127839482,0,"Apricot","Harcot","combined","full"
4,0.0495576859908308,0,"Apricot","Harcot","combined","full"
4.1,0.0703540505934227,0,"Apricot","Harcot","combined","full"
4.2,0.0998333719773717,0,"Apricot","Harcot","combined","full"
4.3,0.141673194870855,0,"Apricot","Harcot","combined","full"
4.4,0.200808268445553,0,"Apricot","Harcot","combined","full"
4.5,0.28440752086114,0,"Apricot","Harcot","combined","full"
4.6,0.402416517069736,0,"Apricot","Harcot","combined","full"
4.7,0.568668948442197,0,"Apricot","Harcot","combined","full"
4.8,0.802262573959699,0,"Apricot","Harcot","combined","full"
4.9,1.12928522345146,0,"Apricot","Harcot","combined","full"
5,1.584844578024,0,"Apricot","Harcot","combined","full"
5.1,2.21519074582821,0,"Apricot","Harcot","combined","full"
5.2,3.07940994768135,0,"Apricot","Harcot","combined","full"
5.3,4.24966112211653,0,"Apricot","Harcot","combined","full"
5.4,5.8082521640326,0,"Apricot","Harcot","combined","full"
5.5,7.83926516069354,0,"Apricot","Harcot","combined","full"
5.6,10.4126293724742,0,"Apricot","Harcot","combined","full"
5.7,13.5606360341603,0,"Apricot","Harcot","combined","full"
5.8,14.5816806994004,0,"Apricot","Harcot","combined","full"
5.9,14.6060208625785,0,"Apricot","Harcot","combined","full"
6,14.7669748691645,0,"Apricot","Harcot","combined","full"
6.1,14.7905815826299,0,"Apricot","Harcot","combined","full"
6.2,14.9634531550738,0,"Apricot","Harcot","combined","full"
6.3,15.4019122153762,0,"Apricot","Harcot","combined","full"
6.4,15.7993903212555,0,"Apricot","Harcot","combined","full"
6.5,16.401847740728,0,"Apricot","Harcot","combined","full"
6.6,17.1701989897599,0,"Apricot","Harcot","combined","full"
6.7,18.0519938967681,0,"Apricot","Harcot","combined","full"
6.8,19.5940097336201,0,"Apricot","Harcot","combined","full"
6.9,20.49804419713,0,"Apricot","Harcot","combined","full"
7,21.9041134022673,0,"Apricot","Harcot","combined","full"
7.1,23.1071214451058,0,"Apricot","Harcot","combined","full"
7.2,24.6291178729552,0,"Apricot","Harcot","combined","full"
7.3,25.6379311616182,0,"Apricot","Harcot","combined","full"
7.4,26.1253509568595,0,"Apricot","Harcot","combined","full"
7.5,26.7119650030371,0,"Apricot","Harcot","combined","full"
7.6,26.9838453012025,0,"Apricot","Harcot","combined","full"
7.7,26.9770869287571,8.91151735038509e-06,"Apricot","Harcot","combined","full"
7.8,27.4345413372973,0.000504467612054638,"Apricot","Harcot","combined","full"
7.9,28.0423270870892,0.00175787133955463,"Apricot","Harcot","combined","full"
8,28.277646961785,0.00376722100306587,"Apricot","Harcot","combined","full"
8.1,28.4404362276697,0.00652946796493858,"Apricot","Harcot","combined","full"
8.2,27.8274562267489,0.01004042127213,"Apricot","Harcot","combined","full"
8.3,27.8950790437277,0.0142947540148278,"Apricot","Harcot","combined","full"
8.4,27.9350262558508,0.0192860114085763,"Apricot","Harcot","combined","full"
8.5,27.9548702047359,0.0250066205876434,"Apricot","Harcot","combined","full"
8.6,27.9600745672092,0.0314479020947699,"Apricot","Harcot","combined","full"
8.7,27.9545632810576,0.0386000830498682,"Apricot","Harcot","combined","full"
8.8,27.1839289095562,0.0464523119776903,"Apricot","Harcot","combined","full"
8.9,27.1627828912573,0.0549926752719692,"Apricot","Harcot","combined","full"
9,27.1372626255546,0.0642082152710517,"Apricot","Harcot","combined","full"
9.1,27.1083721184018,0.0740849499176016,"Apricot","Harcot","combined","full"
9.2,27.0768272718631,0.0846078939725396,"Apricot","Harcot","combined","full"
9.3,27.0431388362521,0.0957610817510402,"Apricot","Harcot","combined","full"
9.4,27.0076716264535,0.107527591346083,"Apricot","Harcot","combined","full"
9.5,27.1835365477265,0.119889570302811,"Apricot","Harcot","combined","full"
9.6,27.1425279985033,0.132828262704743,"Apricot","Harcot","combined","full"
9.7,27.1003215085894,0.146324037630733,"Apricot","Harcot","combined","full"
9.8,27.0570170922544,0.160356418939521,"Apricot","Harcot","combined","full"
9.9,27.0126879649795,0.174904116336665,"Apricot","Harcot","combined","full"
10,26.1521565464322,0.189945057676727,"Apricot","Harcot","combined","full"
10.1,26.1050871938111,0.205456422451717,"Apricot","Harcot","combined","full"
10.2,26.0571581367306,0.22141467641495,"Apricot","Harcot","combined","full"
10.3,26.008393794079,0.237795607287827,"Apricot","Harcot","combined","full"
10.4,26.1243066659115,0.25457436149533,"Apricot","Harcot","combined","full"
10.5,26.0714461590267,0.271725481874516,"Apricot","Harcot","combined","full"
10.6,26.01781030656,0.289222946298787,"Apricot","Harcot","combined","full"
10.7,25.109704887237,0.307040207159337,"Apricot","Harcot","combined","full"
10.8,25.0543671433116,0.325150231643878,"Apricot","Harcot","combined","full"
10.9,24.1266467381979,0.343525542751525,"Apricot","Harcot","combined","full"
11,24.0700432431887,0.362138260981617,"Apricot","Harcot","combined","full"
11.1,24.0128026867133,0.380960146633225,"Apricot","Harcot","combined","full"
11.2,24.0708150838926,0.399962642651158,"Apricot","Harcot","combined","full"
11.3,24.0102730703972,0.419116917953474,"Apricot","Harcot","combined","full"
11.4,23.0530414289848,0.438393911174745,"Apricot","Harcot","combined","full"
11.5,23.0868705916671,0.457764374758722,"Apricot","Harcot","combined","full"
11.6,23.0234739921276,0.477198919333484,"Apricot","Harcot","combined","full"
11.7,23.0461288600429,0.496668058301766,"Apricot","Harcot","combined","full"
11.8,22.0577934858217,0.516142252578783,"Apricot","Harcot","combined","full"
11.9,22.0638855592985,0.535591955409709,"Apricot","Harcot","combined","full"
12,21.0599559485438,0.554987657198774,"Apricot","Harcot","combined","full"
12.1,21.0524692142081,0.574299930281996,"Apricot","Harcot","combined","full"
12.2,21.038892869755,0.5934994735756,"Apricot","Harcot","combined","full"
12.3,20.0186533425598,0.612557157032385,"Apricot","Harcot","combined","full"
