species,cultivar,location,climatic_classification,climatic_data,year,dormancy_break_field,breaking_dormancy_40_baggiolini,begin_flowering_f5,flowering_f50,flowering_f90,end_flowering,ripening,bud_drop,flower_anomaly,spring_frost_damage,productivity,fruit_quality,rootstock,plantation_framework,training_system,irrigation_system,source,comment,country
Sweet Cherry,Hedelfinger,Zaragoza,Arid Cold steppe ,Yes,1996,NA,NA,NA,4/10/1996,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Hedelfinger,Zaragoza,Arid Cold steppe ,Yes,1997,NA,NA,NA,3/20/1997,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Hedelfinger,Zaragoza,Arid Cold steppe ,Yes,1998,NA,NA,NA,4/2/1998,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Hedelfinger,Zaragoza,Arid Cold steppe ,Yes,1999,NA,NA,NA,3/31/1999,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Hedelfinger,Zaragoza,Arid Cold steppe ,Yes,2000,NA,NA,NA,3/27/2000,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Hedelfinger,Zaragoza,Arid Cold steppe ,Yes,2001,NA,NA,NA,3/30/2001,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Hedelfinger,Zaragoza,Arid Cold steppe ,Yes,2009,NA,NA,NA,4/2/2009,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Hedelfinger,Zaragoza,Arid Cold steppe ,Yes,2010,NA,NA,NA,4/10/2010,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Hedelfinger,Zaragoza,Arid Cold steppe ,Yes,2011,NA,NA,NA,4/4/2011,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Hedelfinger,Zaragoza,Arid Cold steppe ,Yes,2012,NA,NA,NA,4/4/2012,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Hedelfinger,Zaragoza,Arid Cold steppe ,Yes,2013,NA,NA,NA,4/9/2013,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Hedelfinger,Zaragoza,Arid Cold steppe ,Yes,2014,NA,NA,NA,4/5/2014,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Hedelfinger,Zaragoza,Arid Cold steppe ,Yes,2015,NA,NA,NA,4/9/2015,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Hedelfinger,Zaragoza,Arid Cold steppe ,Yes,2016,NA,NA,NA,4/11/2016,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Hedelfinger,Zaragoza,Arid Cold steppe ,Yes,2017,NA,NA,NA,3/24/2017,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Hedelfinger,Zaragoza,Arid Cold steppe ,Yes,2018,NA,NA,NA,4/9/2018,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Hedelfinger,Zaragoza,Arid Cold steppe ,Yes,2019,NA,NA,NA,3/27/2019,NA,NA,NA,NA,,NA,NA,NA,Adara,3x5,Spanish bush,,,,Spain
Sweet Cherry,Hedelfinger,Zaragoza,Arid Cold steppe ,Yes,2021,NA,NA,NA,3/18/2021,NA,NA,NA,NA,,NA,NA,NA,Adara,3x5,Spanish bush,,,,Spain
Sweet Cherry,Hedelfinger,Zaragoza,Arid Cold steppe ,Yes,2022,NA,NA,NA,4/3/2022,NA,NA,NA,NA,,NA,NA,NA,Adara,3x5,Spanish bush,,,,Spain
Sweet Cherry,Lambert,Zaragoza,Arid Cold steppe ,Yes,1991,NA,NA,NA,4/6/1991,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Lambert,Zaragoza,Arid Cold steppe ,Yes,1992,NA,NA,NA,4/6/1992,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Lambert,Zaragoza,Arid Cold steppe ,Yes,1993,NA,NA,NA,4/8/1993,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Lambert,Zaragoza,Arid Cold steppe ,Yes,1994,NA,NA,NA,3/23/1994,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Lambert,Zaragoza,Arid Cold steppe ,Yes,1995,NA,NA,NA,3/23/1995,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Lambert,Zaragoza,Arid Cold steppe ,Yes,1996,NA,NA,NA,4/12/1996,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Lambert,Zaragoza,Arid Cold steppe ,Yes,1997,NA,NA,NA,3/24/1997,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Lambert,Zaragoza,Arid Cold steppe ,Yes,1998,NA,NA,NA,4/3/1998,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Lambert,Zaragoza,Arid Cold steppe ,Yes,1999,NA,NA,NA,4/3/1999,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Lambert,Zaragoza,Arid Cold steppe ,Yes,2000,NA,NA,NA,3/27/2000,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Lambert,Zaragoza,Arid Cold steppe ,Yes,2001,NA,NA,NA,4/2/2001,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Lambert,Zaragoza,Arid Cold steppe ,Yes,2009,NA,NA,NA,4/3/2009,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Lambert,Zaragoza,Arid Cold steppe ,Yes,2010,NA,NA,NA,4/9/2010,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Lambert,Zaragoza,Arid Cold steppe ,Yes,2011,NA,NA,NA,4/4/2011,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Lambert,Zaragoza,Arid Cold steppe ,Yes,2012,NA,NA,NA,4/7/2012,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Lambert,Zaragoza,Arid Cold steppe ,Yes,2013,NA,NA,NA,4/13/2013,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Lambert,Zaragoza,Arid Cold steppe ,Yes,2014,NA,NA,NA,4/8/2014,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Lambert,Zaragoza,Arid Cold steppe ,Yes,2015,NA,NA,NA,4/11/2015,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Lambert,Zaragoza,Arid Cold steppe ,Yes,2016,NA,NA,NA,4/15/2016,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Lambert,Zaragoza,Arid Cold steppe ,Yes,2017,NA,NA,NA,3/24/2017,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Lambert,Zaragoza,Arid Cold steppe ,Yes,2018,NA,NA,NA,4/10/2018,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Lambert,Zaragoza,Arid Cold steppe ,Yes,2019,NA,NA,NA,3/30/2019,NA,NA,NA,NA,,NA,NA,NA,Adara,3x5,Spanish bush,,,,Spain
Sweet Cherry,Lambert,Zaragoza,Arid Cold steppe ,Yes,2021,NA,NA,NA,4/2/2021,NA,NA,NA,NA,,NA,NA,NA,Adara,3x5,Spanish bush,,,,Spain
Sweet Cherry,Lambert,Zaragoza,Arid Cold steppe ,Yes,2022,NA,NA,NA,3/2/2022,NA,NA,NA,NA,,NA,NA,NA,Adara,3x5,Spanish bush,,,,Spain
Sweet Cherry,Lapins,Zaragoza,Arid Cold steppe ,Yes,1991,NA,NA,NA,4/1/1991,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Lapins,Zaragoza,Arid Cold steppe ,Yes,1992,NA,NA,NA,3/30/1992,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Lapins,Zaragoza,Arid Cold steppe ,Yes,1993,NA,NA,NA,4/1/1993,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Lapins,Zaragoza,Arid Cold steppe ,Yes,1994,NA,NA,NA,3/21/1994,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Lapins,Zaragoza,Arid Cold steppe ,Yes,1995,NA,NA,NA,3/24/1995,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Lapins,Zaragoza,Arid Cold steppe ,Yes,1996,NA,NA,NA,4/2/1996,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Lapins,Zaragoza,Arid Cold steppe ,Yes,1997,NA,NA,NA,3/16/1997,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Lapins,Zaragoza,Arid Cold steppe ,Yes,1998,NA,NA,NA,3/27/1998,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Lapins,Zaragoza,Arid Cold steppe ,Yes,1999,NA,NA,NA,3/27/1999,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Lapins,Zaragoza,Arid Cold steppe ,Yes,2000,NA,NA,NA,3/13/2000,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Lapins,Zaragoza,Arid Cold steppe ,Yes,2001,NA,NA,NA,3/19/2001,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Lapins,Zaragoza,Arid Cold steppe ,Yes,2009,NA,NA,NA,3/21/2009,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Lapins,Zaragoza,Arid Cold steppe ,Yes,2010,NA,NA,NA,3/30/2010,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Lapins,Zaragoza,Arid Cold steppe ,Yes,2011,NA,NA,NA,3/27/2011,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Lapins,Zaragoza,Arid Cold steppe ,Yes,2012,NA,NA,NA,3/27/2012,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Lapins,Zaragoza,Arid Cold steppe ,Yes,2013,NA,NA,NA,3/29/2013,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Lapins,Zaragoza,Arid Cold steppe ,Yes,2014,NA,NA,NA,3/23/2014,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Lapins,Zaragoza,Arid Cold steppe ,Yes,2015,NA,NA,NA,4/30/2015,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Lapins,Zaragoza,Arid Cold steppe ,Yes,2016,NA,NA,NA,3/20/2016,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Lapins,Zaragoza,Arid Cold steppe ,Yes,2017,NA,NA,NA,3/15/2017,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Lapins,Zaragoza,Arid Cold steppe ,Yes,2018,NA,NA,NA,4/1/2018,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Lapins,Zaragoza,Arid Cold steppe ,Yes,2019,NA,NA,NA,3/18/2019,NA,NA,NA,NA,,NA,NA,NA,Adara,3x5,Spanish bush,,,,Spain
Sweet Cherry,Lapins,Zaragoza,Arid Cold steppe ,Yes,2021,NA,NA,NA,3/22/2021,NA,NA,NA,NA,,NA,NA,NA,Adara,3x5,Spanish bush,,,,Spain
Sweet Cherry,Lapins,Zaragoza,Arid Cold steppe ,Yes,2022,NA,NA,NA,3/18/2022,NA,NA,NA,NA,,NA,NA,NA,Adara,3x5,Spanish bush,,,,Spain
Sweet Cherry,Marvin,Zaragoza,Arid Cold steppe ,Yes,1991,NA,NA,NA,4/4/1991,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Marvin,Zaragoza,Arid Cold steppe ,Yes,1992,NA,NA,NA,4/3/1992,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Marvin,Zaragoza,Arid Cold steppe ,Yes,1993,NA,NA,NA,4/5/1993,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Marvin,Zaragoza,Arid Cold steppe ,Yes,1994,NA,NA,NA,3/23/1994,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Marvin,Zaragoza,Arid Cold steppe ,Yes,1995,NA,NA,NA,3/28/1995,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Marvin,Zaragoza,Arid Cold steppe ,Yes,1996,NA,NA,NA,4/9/1996,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Marvin,Zaragoza,Arid Cold steppe ,Yes,1997,NA,NA,NA,3/19/1997,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Marvin,Zaragoza,Arid Cold steppe ,Yes,1998,NA,NA,NA,3/30/1998,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Marvin,Zaragoza,Arid Cold steppe ,Yes,1999,NA,NA,NA,3/29/1999,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Marvin,Zaragoza,Arid Cold steppe ,Yes,2000,NA,NA,NA,3/19/2000,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Marvin,Zaragoza,Arid Cold steppe ,Yes,2001,NA,NA,NA,3/25/2001,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Marvin,Zaragoza,Arid Cold steppe ,Yes,2009,NA,NA,NA,3/26/2009,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Marvin,Zaragoza,Arid Cold steppe ,Yes,2010,NA,NA,NA,4/7/2010,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Marvin,Zaragoza,Arid Cold steppe ,Yes,2011,NA,NA,NA,4/2/2011,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Marvin,Zaragoza,Arid Cold steppe ,Yes,2012,NA,NA,NA,3/30/2012,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Marvin,Zaragoza,Arid Cold steppe ,Yes,2013,NA,NA,NA,4/2/2013,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Marvin,Zaragoza,Arid Cold steppe ,Yes,2014,NA,NA,NA,3/27/2014,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Marvin,Zaragoza,Arid Cold steppe ,Yes,2015,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Marvin,Zaragoza,Arid Cold steppe ,Yes,2016,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Marvin,Zaragoza,Arid Cold steppe ,Yes,2017,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Marvin,Zaragoza,Arid Cold steppe ,Yes,2018,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Marvin,Zaragoza,Arid Cold steppe ,Yes,2019,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Adara,3x5,Spanish bush,,,,Spain
Sweet Cherry,Marvin,Zaragoza,Arid Cold steppe ,Yes,2021,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Adara,3x5,Spanish bush,,,,Spain
Sweet Cherry,Marvin,Zaragoza,Arid Cold steppe ,Yes,2022,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Adara,3x5,Spanish bush,,,,Spain
Sweet Cherry,Napoleón,Zaragoza,Arid Cold steppe ,Yes,1991,NA,NA,NA,3/30/1991,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Napoleón,Zaragoza,Arid Cold steppe ,Yes,1992,NA,NA,NA,3/28/1992,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Napoleón,Zaragoza,Arid Cold steppe ,Yes,1993,NA,NA,NA,4/4/1993,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Napoleón,Zaragoza,Arid Cold steppe ,Yes,1994,NA,NA,NA,3/21/1994,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Napoleón,Zaragoza,Arid Cold steppe ,Yes,1995,NA,NA,NA,3/27/1995,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Napoleón,Zaragoza,Arid Cold steppe ,Yes,1996,NA,NA,NA,4/6/1996,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Napoleón,Zaragoza,Arid Cold steppe ,Yes,1997,NA,NA,NA,3/19/1997,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Napoleón,Zaragoza,Arid Cold steppe ,Yes,1998,NA,NA,NA,3/29/1998,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Napoleón,Zaragoza,Arid Cold steppe ,Yes,1999,NA,NA,NA,3/30/1999,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Napoleón,Zaragoza,Arid Cold steppe ,Yes,2000,NA,NA,NA,3/18/2000,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Napoleón,Zaragoza,Arid Cold steppe ,Yes,2001,NA,NA,NA,3/24/2001,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Napoleón,Zaragoza,Arid Cold steppe ,Yes,2009,NA,NA,NA,3/28/2009,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Napoleón,Zaragoza,Arid Cold steppe ,Yes,2010,NA,NA,NA,4/6/2010,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Napoleón,Zaragoza,Arid Cold steppe ,Yes,2011,NA,NA,NA,3/31/2011,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Napoleón,Zaragoza,Arid Cold steppe ,Yes,2012,NA,NA,NA,4/2/2012,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Napoleón,Zaragoza,Arid Cold steppe ,Yes,2013,NA,NA,NA,4/5/2013,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Napoleón,Zaragoza,Arid Cold steppe ,Yes,2014,NA,NA,NA,4/2/2014,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Napoleón,Zaragoza,Arid Cold steppe ,Yes,2015,NA,NA,NA,4/1/2015,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Napoleón,Zaragoza,Arid Cold steppe ,Yes,2016,NA,NA,NA,4/5/2016,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Napoleón,Zaragoza,Arid Cold steppe ,Yes,2017,NA,NA,NA,3/20/2017,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Napoleón,Zaragoza,Arid Cold steppe ,Yes,2018,NA,NA,NA,4/4/2018,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Napoleón,Zaragoza,Arid Cold steppe ,Yes,2019,NA,NA,NA,3/23/2019,NA,NA,NA,NA,,NA,NA,NA,Adara,3x5,Spanish bush,,,,Spain
Sweet Cherry,Napoleón,Zaragoza,Arid Cold steppe ,Yes,2021,NA,NA,NA,3/22/2021,NA,NA,NA,NA,,NA,NA,NA,Adara,3x5,Spanish bush,,,,Spain
Sweet Cherry,Napoleón,Zaragoza,Arid Cold steppe ,Yes,2022,NA,NA,NA,3/25/2022,NA,NA,NA,NA,,NA,NA,NA,Adara,3x5,Spanish bush,,,,Spain
Sweet Cherry,Newstar,Zaragoza,Arid Cold steppe ,Yes,1991,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Newstar,Zaragoza,Arid Cold steppe ,Yes,1992,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Newstar,Zaragoza,Arid Cold steppe ,Yes,1993,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Newstar,Zaragoza,Arid Cold steppe ,Yes,1994,NA,NA,NA,3/19/1994,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Newstar,Zaragoza,Arid Cold steppe ,Yes,1995,NA,NA,NA,3/24/1995,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
Sweet Cherry,Newstar,Zaragoza,Arid Cold steppe ,Yes,1996,NA,NA,NA,4/3/1996,NA,NA,NA,NA,,NA,NA,NA,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,,Spain
