"DATE","Date","Year","Month","Day","Tmin","Tmax","Tmean","Prec","YEARMODA","Tmin_source","Tmax_source","no_Tmin","no_Tmax"
1995-08-27 12:00:00,1995-08-27 12:00:00,1995,8,27,18.778,34.278,26.333,0,19950827,"original","original",FALSE,FALSE
1995-08-28 12:00:00,1995-08-28 12:00:00,1995,8,28,19.611,36.222,26.611,0,19950828,"original","original",FALSE,FALSE
1995-08-29 12:00:00,1995-08-29 12:00:00,1995,8,29,23.389,37.389,25.278,0,19950829,"original","original",FALSE,FALSE
1995-08-30 12:00:00,1995-08-30 12:00:00,1995,8,30,19.778,31.611,26.389,0,19950830,"original","original",FALSE,FALSE
1995-08-31 12:00:00,1995-08-31 12:00:00,1995,8,31,22.611,29.222,25.389,0,19950831,"original","original",FALSE,FALSE
1995-09-01 12:00:00,1995-09-01 12:00:00,1995,9,1,21.389,30.389,24.944,0,19950901,"original","original",FALSE,FALSE
1995-09-02 12:00:00,1995-09-02 12:00:00,1995,9,2,21,31.222,24.667,1.016,19950902,"original","original",FALSE,FALSE
1995-09-03 12:00:00,1995-09-03 12:00:00,1995,9,3,20.222,35,26.444,0,19950903,"original","original",FALSE,FALSE
1995-09-04 12:00:00,1995-09-04 12:00:00,1995,9,4,23,30,25.778,0,19950904,"original","original",FALSE,FALSE
1995-09-05 12:00:00,1995-09-05 12:00:00,1995,9,5,18.611,30.611,23.611,0,19950905,"original","original",FALSE,FALSE
1995-09-06 12:00:00,1995-09-06 12:00:00,1995,9,6,18.222,32,24.889,0,19950906,"original","original",FALSE,FALSE
1995-09-07 12:00:00,1995-09-07 12:00:00,1995,9,7,20.611,35,27.556,0,19950907,"original","original",FALSE,FALSE
1995-09-08 12:00:00,1995-09-08 12:00:00,1995,9,8,19,31.5,25.167,0,19950908,"original","original",FALSE,FALSE
1995-09-09 12:00:00,1995-09-09 12:00:00,1995,9,9,15.778,30.611,23.444,0,19950909,"original","original",FALSE,FALSE
1995-09-10 12:00:00,1995-09-10 12:00:00,1995,9,10,15.611,31,23.333,0,19950910,"original","original",FALSE,FALSE
1995-09-11 12:00:00,1995-09-11 12:00:00,1995,9,11,17.389,32,23.833,0,19950911,"original","original",FALSE,FALSE
1995-09-12 12:00:00,1995-09-12 12:00:00,1995,9,12,20.389,31.222,25,0,19950912,"original","original",FALSE,FALSE
1995-09-13 12:00:00,1995-09-13 12:00:00,1995,9,13,17.778,29.778,24.056,0,19950913,"original","original",FALSE,FALSE
1995-09-14 12:00:00,1995-09-14 12:00:00,1995,9,14,13.111,31.278,22.278,0,19950914,"original","original",FALSE,FALSE
1995-09-15 12:00:00,1995-09-15 12:00:00,1995,9,15,16.611,32.389,24.111,0,19950915,"original","original",FALSE,FALSE
1995-09-16 12:00:00,1995-09-16 12:00:00,1995,9,16,18.222,29,22.833,0,19950916,"original","original",FALSE,FALSE
1995-09-17 12:00:00,1995-09-17 12:00:00,1995,9,17,16.778,28.222,21.833,0,19950917,"original","original",FALSE,FALSE
1995-09-18 12:00:00,1995-09-18 12:00:00,1995,9,18,17,28.778,21.5,0,19950918,"original","original",FALSE,FALSE
1995-09-19 12:00:00,1995-09-19 12:00:00,1995,9,19,13.778,28.778,21.444,0,19950919,"original","original",FALSE,FALSE
1995-09-20 12:00:00,1995-09-20 12:00:00,1995,9,20,13.389,29.389,21.111,0,19950920,"original","original",FALSE,FALSE
1995-09-21 12:00:00,1995-09-21 12:00:00,1995,9,21,14.389,27.778,20.111,0,19950921,"original","original",FALSE,FALSE
1995-09-22 12:00:00,1995-09-22 12:00:00,1995,9,22,15.5,27,20.722,0,19950922,"original","original",FALSE,FALSE
1995-09-23 12:00:00,1995-09-23 12:00:00,1995,9,23,15,25,18.167,6.096,19950923,"original","original",FALSE,FALSE
1995-09-24 12:00:00,1995-09-24 12:00:00,1995,9,24,12.611,24.611,18.056,0,19950924,"original","original",FALSE,FALSE
1995-09-25 12:00:00,1995-09-25 12:00:00,1995,9,25,13.611,29.111,20.222,0,19950925,"original","original",FALSE,FALSE
1995-09-26 12:00:00,1995-09-26 12:00:00,1995,9,26,14,23,17.889,2.032,19950926,"original","original",FALSE,FALSE
1995-09-27 12:00:00,1995-09-27 12:00:00,1995,9,27,10.222,27.222,18.222,0,19950927,"original","original",FALSE,FALSE
1995-09-28 12:00:00,1995-09-28 12:00:00,1995,9,28,12.389,31.611,22.056,0,19950928,"original","original",FALSE,FALSE
1995-09-29 12:00:00,1995-09-29 12:00:00,1995,9,29,13.222,29.222,20.889,0,19950929,"original","original",FALSE,FALSE
1995-09-30 12:00:00,1995-09-30 12:00:00,1995,9,30,16.778,27.5,21.389,0,19950930,"original","original",FALSE,FALSE
1995-10-01 12:00:00,1995-10-01 12:00:00,1995,10,1,15.389,29.778,20.444,0,19951001,"original","original",FALSE,FALSE
1995-10-02 12:00:00,1995-10-02 12:00:00,1995,10,2,17.778,28.389,22,0,19951002,"original","original",FALSE,FALSE
1995-10-03 12:00:00,1995-10-03 12:00:00,1995,10,3,17.778,28.611,22.333,0,19951003,"original","original",FALSE,FALSE
1995-10-04 12:00:00,1995-10-04 12:00:00,1995,10,4,16.389,30.611,22.611,0,19951004,"original","original",FALSE,FALSE
1995-10-05 12:00:00,1995-10-05 12:00:00,1995,10,5,19.611,27.278,22.667,0,19951005,"original","original",FALSE,FALSE
1995-10-06 12:00:00,1995-10-06 12:00:00,1995,10,6,18.611,26,21.611,0,19951006,"original","original",FALSE,FALSE
1995-10-07 12:00:00,1995-10-07 12:00:00,1995,10,7,18.778,26,21.5,0,19951007,"original","original",FALSE,FALSE
1995-10-08 12:00:00,1995-10-08 12:00:00,1995,10,8,17,26,20.778,0,19951008,"original","original",FALSE,FALSE
1995-10-09 12:00:00,1995-10-09 12:00:00,1995,10,9,17.5,25.778,21.111,0,19951009,"original","original",FALSE,FALSE
1995-10-10 12:00:00,1995-10-10 12:00:00,1995,10,10,16.778,26.222,20.833,0,19951010,"original","original",FALSE,FALSE
1995-10-11 12:00:00,1995-10-11 12:00:00,1995,10,11,18,24,20.222,0,19951011,"original","original",FALSE,FALSE
1995-10-12 12:00:00,1995-10-12 12:00:00,1995,10,12,14.611,24.389,18.889,0,19951012,"original","original",FALSE,FALSE
1995-10-13 12:00:00,1995-10-13 12:00:00,1995,10,13,15,23.611,19,0,19951013,"original","original",FALSE,FALSE
1995-10-14 12:00:00,1995-10-14 12:00:00,1995,10,14,16.222,26.611,20.611,0,19951014,"original","original",FALSE,FALSE
1995-10-15 12:00:00,1995-10-15 12:00:00,1995,10,15,15.222,29.5,21.611,0,19951015,"original","original",FALSE,FALSE
1995-10-16 12:00:00,1995-10-16 12:00:00,1995,10,16,15.389,25.389,19.111,0,19951016,"original","original",FALSE,FALSE
1995-10-17 12:00:00,1995-10-17 12:00:00,1995,10,17,13.611,25,18.278,0,19951017,"original","original",FALSE,FALSE
1995-10-18 12:00:00,1995-10-18 12:00:00,1995,10,18,15.222,26.389,19.944,0,19951018,"original","original",FALSE,FALSE
1995-10-19 12:00:00,1995-10-19 12:00:00,1995,10,19,13.389,25.778,19.111,0,19951019,"original","original",FALSE,FALSE
1995-10-20 12:00:00,1995-10-20 12:00:00,1995,10,20,13,24.5,18.5,0,19951020,"original","original",FALSE,FALSE
1995-10-21 12:00:00,1995-10-21 12:00:00,1995,10,21,13.611,24,17.667,0,19951021,"original","original",FALSE,FALSE
1995-10-22 12:00:00,1995-10-22 12:00:00,1995,10,22,13.611,24,17.444,0,19951022,"original","original",FALSE,FALSE
1995-10-23 12:00:00,1995-10-23 12:00:00,1995,10,23,14.611,23.778,18.167,0,19951023,"original","original",FALSE,FALSE
1995-10-24 12:00:00,1995-10-24 12:00:00,1995,10,24,13.611,22.5,18.056,0,19951024,"original","original",FALSE,FALSE
1995-10-25 12:00:00,1995-10-25 12:00:00,1995,10,25,16.389,27,20.556,0,19951025,"original","original",FALSE,FALSE
1995-10-26 12:00:00,1995-10-26 12:00:00,1995,10,26,14,25.5,18.833,0,19951026,"original","original",FALSE,FALSE
1995-10-27 12:00:00,1995-10-27 12:00:00,1995,10,27,15.222,29.5,20.111,0,19951027,"original","original",FALSE,FALSE
1995-10-28 12:00:00,1995-10-28 12:00:00,1995,10,28,15.222,25.5,19.778,0,19951028,"original","original",FALSE,FALSE
1995-10-29 12:00:00,1995-10-29 12:00:00,1995,10,29,14.389,30.611,22.556,0,19951029,"original","original",FALSE,FALSE
1995-10-30 12:00:00,1995-10-30 12:00:00,1995,10,30,13,26,18.944,0,19951030,"original","original",FALSE,FALSE
1995-10-31 12:00:00,1995-10-31 12:00:00,1995,10,31,14.389,23.389,18.778,0,19951031,"original","original",FALSE,FALSE
1995-11-01 12:00:00,1995-11-01 12:00:00,1995,11,1,17,27.111,21.111,0,19951101,"original","original",FALSE,FALSE
1995-11-02 12:00:00,1995-11-02 12:00:00,1995,11,2,14.778,27.778,20.611,0,19951102,"original","original",FALSE,FALSE
1995-11-03 12:00:00,1995-11-03 12:00:00,1995,11,3,20.222,27.778,23.222,0,19951103,"original","original",FALSE,FALSE
1995-11-04 12:00:00,1995-11-04 12:00:00,1995,11,4,17.222,28,21.222,0,19951104,"original","original",FALSE,FALSE
1995-11-05 12:00:00,1995-11-05 12:00:00,1995,11,5,11.611,22.278,16.556,0,19951105,"original","original",FALSE,FALSE
1995-11-06 12:00:00,1995-11-06 12:00:00,1995,11,6,14.222,20,15.778,0,19951106,"original","original",FALSE,FALSE
1995-11-07 12:00:00,1995-11-07 12:00:00,1995,11,7,10.778,20.778,15.833,0,19951107,"original","original",FALSE,FALSE
1995-11-08 12:00:00,1995-11-08 12:00:00,1995,11,8,8.611,23.778,15.611,0,19951108,"original","original",FALSE,FALSE
1995-11-09 12:00:00,1995-11-09 12:00:00,1995,11,9,10,21.5,15.111,0,19951109,"original","original",FALSE,FALSE
1995-11-10 12:00:00,1995-11-10 12:00:00,1995,11,10,13.611,22.389,17.389,0,19951110,"original","original",FALSE,FALSE
1995-11-11 12:00:00,1995-11-11 12:00:00,1995,11,11,12.5,24,17.722,0,19951111,"original","original",FALSE,FALSE
1995-11-12 12:00:00,1995-11-12 12:00:00,1995,11,12,12.778,21.389,15.778,0.508,19951112,"original","original",FALSE,FALSE
1995-11-13 12:00:00,1995-11-13 12:00:00,1995,11,13,7.389,21.111,14.667,0,19951113,"original","original",FALSE,FALSE
1995-11-14 12:00:00,1995-11-14 12:00:00,1995,11,14,8.611,21,14,0,19951114,"original","original",FALSE,FALSE
1995-11-15 12:00:00,1995-11-15 12:00:00,1995,11,15,9.389,22,14.778,0,19951115,"original","original",FALSE,FALSE
1995-11-16 12:00:00,1995-11-16 12:00:00,1995,11,16,12.778,26,18.222,0,19951116,"original","original",FALSE,FALSE
1995-11-17 12:00:00,1995-11-17 12:00:00,1995,11,17,16.611,28,22.333,0,19951117,"original","original",FALSE,FALSE
1995-11-18 12:00:00,1995-11-18 12:00:00,1995,11,18,16,23.222,20.056,0,19951118,"original","original",FALSE,FALSE
1995-11-19 12:00:00,1995-11-19 12:00:00,1995,11,19,14.778,26.5,19.556,0,19951119,"original","original",FALSE,FALSE
1995-11-20 12:00:00,1995-11-20 12:00:00,1995,11,20,11.611,25.722,18.333,0,19951120,"original","original",FALSE,FALSE
1995-11-21 12:00:00,1995-11-21 12:00:00,1995,11,21,15.611,25.222,19.611,0,19951121,"original","original",FALSE,FALSE
1995-11-22 12:00:00,1995-11-22 12:00:00,1995,11,22,15,21.389,16.722,0,19951122,"original","original",FALSE,FALSE
1995-11-23 12:00:00,1995-11-23 12:00:00,1995,11,23,13.778,20.611,16.611,0,19951123,"original","original",FALSE,FALSE
1995-11-24 12:00:00,1995-11-24 12:00:00,1995,11,24,6.611,20.389,12.722,0,19951124,"original","original",FALSE,FALSE
1995-11-25 12:00:00,1995-11-25 12:00:00,1995,11,25,6.611,17.389,12.722,0,19951125,"original","original",FALSE,FALSE
1995-11-26 12:00:00,1995-11-26 12:00:00,1995,11,26,7.389,17.611,11.389,1.016,19951126,"original","original",FALSE,FALSE
1995-11-27 12:00:00,1995-11-27 12:00:00,1995,11,27,3,18,10.333,0,19951127,"original","original",FALSE,FALSE
1995-11-28 12:00:00,1995-11-28 12:00:00,1995,11,28,2.222,17.611,8.444,0,19951128,"original","original",FALSE,FALSE
1995-11-29 12:00:00,1995-11-29 12:00:00,1995,11,29,6.611,18.778,12.111,0,19951129,"original","original",FALSE,FALSE
1995-11-30 12:00:00,1995-11-30 12:00:00,1995,11,30,10.389,20,14.333,0,19951130,"original","original",FALSE,FALSE
1995-12-01 12:00:00,1995-12-01 12:00:00,1995,12,1,11.722,19.222,13.722,0,19951201,"original","original",FALSE,FALSE
1995-12-02 12:00:00,1995-12-02 12:00:00,1995,12,2,7.222,18.389,11.222,0,19951202,"original","original",FALSE,FALSE
1995-12-03 12:00:00,1995-12-03 12:00:00,1995,12,3,6.778,20,13,0,19951203,"original","original",FALSE,FALSE
1995-12-04 12:00:00,1995-12-04 12:00:00,1995,12,4,9,20.778,12.833,0,19951204,"original","original",FALSE,FALSE
1995-12-05 12:00:00,1995-12-05 12:00:00,1995,12,5,8.778,18,12.333,0,19951205,"original","original",FALSE,FALSE
1995-12-06 12:00:00,1995-12-06 12:00:00,1995,12,6,5.778,16.889,10.611,0,19951206,"original","original",FALSE,FALSE
1995-12-07 12:00:00,1995-12-07 12:00:00,1995,12,7,6.389,14.389,10.111,14.986,19951207,"original","original",FALSE,FALSE
1995-12-08 12:00:00,1995-12-08 12:00:00,1995,12,8,7.778,15.222,10.778,4.064,19951208,"original","original",FALSE,FALSE
1995-12-09 12:00:00,1995-12-09 12:00:00,1995,12,9,7.778,15.778,11.944,0,19951209,"original","original",FALSE,FALSE
1995-12-10 12:00:00,1995-12-10 12:00:00,1995,12,10,11.222,16.389,13.444,0.508,19951210,"original","original",FALSE,FALSE
1995-12-11 12:00:00,1995-12-11 12:00:00,1995,12,11,10.222,17.389,13.889,0.508,19951211,"original","original",FALSE,FALSE
1995-12-12 12:00:00,1995-12-12 12:00:00,1995,12,12,8.222,18,12.222,0.254,19951212,"original","original",FALSE,FALSE
1995-12-13 12:00:00,1995-12-13 12:00:00,1995,12,13,5.5,18.778,11,0,19951213,"original","original",FALSE,FALSE
1995-12-14 12:00:00,1995-12-14 12:00:00,1995,12,14,6,11.222,8.556,1.016,19951214,"original","original",FALSE,FALSE
1995-12-15 12:00:00,1995-12-15 12:00:00,1995,12,15,7.611,12,9.278,6.096,19951215,"original","original",FALSE,FALSE
1995-12-16 12:00:00,1995-12-16 12:00:00,1995,12,16,10,17.611,12.222,3.048,19951216,"original","original",FALSE,FALSE
1995-12-17 12:00:00,1995-12-17 12:00:00,1995,12,17,6,18.5,11.333,0,19951217,"original","original",FALSE,FALSE
1995-12-18 12:00:00,1995-12-18 12:00:00,1995,12,18,3.389,17.778,9.833,0,19951218,"original","original",FALSE,FALSE
1995-12-19 12:00:00,1995-12-19 12:00:00,1995,12,19,5.222,13.389,9.333,0,19951219,"original","original",FALSE,FALSE
1995-12-20 12:00:00,1995-12-20 12:00:00,1995,12,20,5.722,21.389,12.778,0,19951220,"original","original",FALSE,FALSE
1995-12-21 12:00:00,1995-12-21 12:00:00,1995,12,21,10,21,14.333,0,19951221,"original","original",FALSE,FALSE
1995-12-22 12:00:00,1995-12-22 12:00:00,1995,12,22,7.778,18.389,11.722,0,19951222,"original","original",FALSE,FALSE
1995-12-23 12:00:00,1995-12-23 12:00:00,1995,12,23,15.611,20,17.444,0.254,19951223,"original","original",FALSE,FALSE
1995-12-24 12:00:00,1995-12-24 12:00:00,1995,12,24,13.389,25,18,0,19951224,"original","original",FALSE,FALSE
1995-12-25 12:00:00,1995-12-25 12:00:00,1995,12,25,17,24.389,20.722,0,19951225,"original","original",FALSE,FALSE
1995-12-26 12:00:00,1995-12-26 12:00:00,1995,12,26,18.389,23.778,20.111,0,19951226,"original","original",FALSE,FALSE
1995-12-27 12:00:00,1995-12-27 12:00:00,1995,12,27,10.389,18.222,13.056,3.048,19951227,"original","original",FALSE,FALSE
1995-12-28 12:00:00,1995-12-28 12:00:00,1995,12,28,8.611,21.611,12.778,0,19951228,"original","original",FALSE,FALSE
1995-12-29 12:00:00,1995-12-29 12:00:00,1995,12,29,8,13.389,10.5,0.254,19951229,"original","original",FALSE,FALSE
1995-12-30 12:00:00,1995-12-30 12:00:00,1995,12,30,10,17.778,13.444,0.508,19951230,"original","original",FALSE,FALSE
1995-12-31 12:00:00,1995-12-31 12:00:00,1995,12,31,12.389,22.611,15.444,0,19951231,"original","original",FALSE,FALSE
1996-01-01 12:00:00,1996-01-01 12:00:00,1996,1,1,10,24.389,15.778,0,19960101,"original","original",FALSE,FALSE
1996-01-02 12:00:00,1996-01-02 12:00:00,1996,1,2,8,20.722,13.5,0,19960102,"original","original",FALSE,FALSE
1996-01-03 12:00:00,1996-01-03 12:00:00,1996,1,3,8.611,21.611,13.833,0,19960103,"original","original",FALSE,FALSE
1996-01-04 12:00:00,1996-01-04 12:00:00,1996,1,4,8.389,19,12.5,0,19960104,"original","original",FALSE,FALSE
1996-01-05 12:00:00,1996-01-05 12:00:00,1996,1,5,10.222,20.389,13.778,0,19960105,"original","original",FALSE,FALSE
1996-01-06 12:00:00,1996-01-06 12:00:00,1996,1,6,10.222,19.778,13.611,0,19960106,"original","original",FALSE,FALSE
1996-01-07 12:00:00,1996-01-07 12:00:00,1996,1,7,11,20.389,16.222,0,19960107,"original","original",FALSE,FALSE
1996-01-08 12:00:00,1996-01-08 12:00:00,1996,1,8,5.222,18.389,11.556,0,19960108,"original","original",FALSE,FALSE
1996-01-09 12:00:00,1996-01-09 12:00:00,1996,1,9,7.5,12,10.333,4.064,19960109,"original","original",FALSE,FALSE
1996-01-10 12:00:00,1996-01-10 12:00:00,1996,1,10,6.611,17,11.222,0,19960110,"original","original",FALSE,FALSE
1996-01-11 12:00:00,1996-01-11 12:00:00,1996,1,11,7.5,18.778,11.944,0,19960111,"original","original",FALSE,FALSE
1996-01-12 12:00:00,1996-01-12 12:00:00,1996,1,12,9,16.389,12.222,0,19960112,"original","original",FALSE,FALSE
1996-01-13 12:00:00,1996-01-13 12:00:00,1996,1,13,8.222,16.722,11.833,0,19960113,"original","original",FALSE,FALSE
1996-01-14 12:00:00,1996-01-14 12:00:00,1996,1,14,4,15.778,8.333,0,19960114,"original","original",FALSE,FALSE
1996-01-15 12:00:00,1996-01-15 12:00:00,1996,1,15,11.222,18,13.667,0,19960115,"original","original",FALSE,FALSE
1996-01-16 12:00:00,1996-01-16 12:00:00,1996,1,16,8.389,16.389,12.778,0,19960116,"original","original",FALSE,FALSE
1996-01-17 12:00:00,1996-01-17 12:00:00,1996,1,17,12.611,14.611,13.611,2.286,19960117,"original","original",FALSE,FALSE
1996-01-18 12:00:00,1996-01-18 12:00:00,1996,1,18,10.611,12.722,11.778,22.098,19960118,"original","original",FALSE,FALSE
1996-01-19 12:00:00,1996-01-19 12:00:00,1996,1,19,9,12.389,10.5,3.302,19960119,"original","original",FALSE,FALSE
1996-01-20 12:00:00,1996-01-20 12:00:00,1996,1,20,7.389,15.611,10.333,0,19960120,"original","original",FALSE,FALSE
1996-01-21 12:00:00,1996-01-21 12:00:00,1996,1,21,5,15.5,10.056,0,19960121,"original","original",FALSE,FALSE
1996-01-22 12:00:00,1996-01-22 12:00:00,1996,1,22,11.222,16.222,12.5,0,19960122,"original","original",FALSE,FALSE
1996-01-23 12:00:00,1996-01-23 12:00:00,1996,1,23,10.222,17.778,13.444,0.508,19960123,"original","original",FALSE,FALSE
1996-01-24 12:00:00,1996-01-24 12:00:00,1996,1,24,9.5,17.778,12.389,0,19960124,"original","original",FALSE,FALSE
1996-01-25 12:00:00,1996-01-25 12:00:00,1996,1,25,4.222,16.722,9.611,0,19960125,"original","original",FALSE,FALSE
1996-01-26 12:00:00,1996-01-26 12:00:00,1996,1,26,2.778,15.611,8.889,0,19960126,"original","original",FALSE,FALSE
1996-01-27 12:00:00,1996-01-27 12:00:00,1996,1,27,6.611,16.389,10.944,0,19960127,"original","original",FALSE,FALSE
1996-01-28 12:00:00,1996-01-28 12:00:00,1996,1,28,8.389,19.389,12.778,0,19960128,"original","original",FALSE,FALSE
1996-01-29 12:00:00,1996-01-29 12:00:00,1996,1,29,8.611,18,12.278,0,19960129,"original","original",FALSE,FALSE
1996-01-30 12:00:00,1996-01-30 12:00:00,1996,1,30,6.5,17.778,11.444,0,19960130,"original","original",FALSE,FALSE
1996-01-31 12:00:00,1996-01-31 12:00:00,1996,1,31,6.611,15,10.611,0,19960131,"original","original",FALSE,FALSE
1996-02-01 12:00:00,1996-02-01 12:00:00,1996,2,1,10.778,15.778,12.667,2.286,19960201,"original","original",FALSE,FALSE
1996-02-02 12:00:00,1996-02-02 12:00:00,1996,2,2,7.389,19.389,12.278,0,19960202,"original","original",FALSE,FALSE
1996-02-03 12:00:00,1996-02-03 12:00:00,1996,2,3,3.611,17.611,9.833,0,19960203,"original","original",FALSE,FALSE
1996-02-04 12:00:00,1996-02-04 12:00:00,1996,2,4,5.778,17.611,11.167,0,19960204,"original","original",FALSE,FALSE
1996-02-05 12:00:00,1996-02-05 12:00:00,1996,2,5,5.5,16.778,12.278,0,19960205,"original","original",FALSE,FALSE
1996-02-06 12:00:00,1996-02-06 12:00:00,1996,2,6,9.611,23,16.889,0,19960206,"original","original",FALSE,FALSE
1996-02-07 12:00:00,1996-02-07 12:00:00,1996,2,7,6.778,22.5,15.222,0,19960207,"original","original",FALSE,FALSE
1996-02-08 12:00:00,1996-02-08 12:00:00,1996,2,8,12.389,18.389,15.5,0,19960208,"original","original",FALSE,FALSE
1996-02-09 12:00:00,1996-02-09 12:00:00,1996,2,9,6.222,15.611,10.611,0,19960209,"original","original",FALSE,FALSE
1996-02-10 12:00:00,1996-02-10 12:00:00,1996,2,10,5.778,17.611,10.833,0,19960210,"original","original",FALSE,FALSE
1996-02-11 12:00:00,1996-02-11 12:00:00,1996,2,11,8.722,17.722,12.722,0,19960211,"original","original",FALSE,FALSE
1996-02-12 12:00:00,1996-02-12 12:00:00,1996,2,12,4.5,19.611,11.556,0,19960212,"original","original",FALSE,FALSE
1996-02-13 12:00:00,1996-02-13 12:00:00,1996,2,13,6.5,21,14.778,0,19960213,"original","original",FALSE,FALSE
1996-02-14 12:00:00,1996-02-14 12:00:00,1996,2,14,6.389,17.389,10.556,11.938,19960214,"original","original",FALSE,FALSE
1996-02-15 12:00:00,1996-02-15 12:00:00,1996,2,15,6.389,11,8.5,13.97,19960215,"original","original",FALSE,FALSE
1996-02-16 12:00:00,1996-02-16 12:00:00,1996,2,16,5.222,14,9,0,19960216,"original","original",FALSE,FALSE
1996-02-17 12:00:00,1996-02-17 12:00:00,1996,2,17,2.222,19.389,10.5,0,19960217,"original","original",FALSE,FALSE
1996-02-18 12:00:00,1996-02-18 12:00:00,1996,2,18,4.778,20.278,11.611,0,19960218,"original","original",FALSE,FALSE
1996-02-19 12:00:00,1996-02-19 12:00:00,1996,2,19,7.5,18.778,13.167,0,19960219,"original","original",FALSE,FALSE
1996-02-20 12:00:00,1996-02-20 12:00:00,1996,2,20,5.778,12.778,9.278,0,19960220,"original","original",FALSE,FALSE
1996-02-21 12:00:00,1996-02-21 12:00:00,1996,2,21,2.889,12.389,7.778,0,19960221,"original","original",FALSE,FALSE
1996-02-22 12:00:00,1996-02-22 12:00:00,1996,2,22,4.389,12.389,7.778,0,19960222,"original","original",FALSE,FALSE
1996-02-23 12:00:00,1996-02-23 12:00:00,1996,2,23,0.611,15,8.222,0,19960223,"original","original",FALSE,FALSE
1996-02-24 12:00:00,1996-02-24 12:00:00,1996,2,24,-0.389,15.778,7.5,0,19960224,"original","original",FALSE,FALSE
1996-02-25 12:00:00,1996-02-25 12:00:00,1996,2,25,1.611,16,8.278,0,19960225,"original","original",FALSE,FALSE
1996-02-26 12:00:00,1996-02-26 12:00:00,1996,2,26,5.222,16.222,8.889,1.016,19960226,"original","original",FALSE,FALSE
1996-02-27 12:00:00,1996-02-27 12:00:00,1996,2,27,5.778,9.722,7.833,0,19960227,"original","original",FALSE,FALSE
1996-02-28 12:00:00,1996-02-28 12:00:00,1996,2,28,5.389,18.222,11.778,0,19960228,"original","original",FALSE,FALSE
1996-02-29 12:00:00,1996-02-29 12:00:00,1996,2,29,4.778,17.778,10,0,19960229,"original","original",FALSE,FALSE
1996-03-01 12:00:00,1996-03-01 12:00:00,1996,3,1,8,18.389,12.444,0,19960301,"original","original",FALSE,FALSE
1996-03-02 12:00:00,1996-03-02 12:00:00,1996,3,2,5.222,18.278,11.111,0,19960302,"original","original",FALSE,FALSE
1996-03-03 12:00:00,1996-03-03 12:00:00,1996,3,3,7,16.222,10.556,0,19960303,"original","original",FALSE,FALSE
1996-03-04 12:00:00,1996-03-04 12:00:00,1996,3,4,6.722,15.222,10.778,0,19960304,"original","original",FALSE,FALSE
1996-03-05 12:00:00,1996-03-05 12:00:00,1996,3,5,5.389,13.389,9.611,1.016,19960305,"original","original",FALSE,FALSE
1996-03-06 12:00:00,1996-03-06 12:00:00,1996,3,6,8.889,15.222,11.556,0,19960306,"original","original",FALSE,FALSE
1996-03-07 12:00:00,1996-03-07 12:00:00,1996,3,7,9.778,13.222,11.278,0,19960307,"original","original",FALSE,FALSE
1996-03-08 12:00:00,1996-03-08 12:00:00,1996,3,8,9,13.778,10.722,2.032,19960308,"original","original",FALSE,FALSE
1996-03-09 12:00:00,1996-03-09 12:00:00,1996,3,9,9,12,10.556,2.032,19960309,"original","original",FALSE,FALSE
1996-03-10 12:00:00,1996-03-10 12:00:00,1996,3,10,9.389,14,11.444,0.508,19960310,"original","original",FALSE,FALSE
1996-03-11 12:00:00,1996-03-11 12:00:00,1996,3,11,7.389,16,10.5,0.254,19960311,"original","original",FALSE,FALSE
1996-03-12 12:00:00,1996-03-12 12:00:00,1996,3,12,5.778,15.778,10.444,0,19960312,"original","original",FALSE,FALSE
1996-03-13 12:00:00,1996-03-13 12:00:00,1996,3,13,3.778,14,9.222,0.508,19960313,"original","original",FALSE,FALSE
1996-03-14 12:00:00,1996-03-14 12:00:00,1996,3,14,4,16,9.222,3.048,19960314,"original","original",FALSE,FALSE
1996-03-15 12:00:00,1996-03-15 12:00:00,1996,3,15,4.611,17.611,12.556,1.016,19960315,"original","original",FALSE,FALSE
1996-03-16 12:00:00,1996-03-16 12:00:00,1996,3,16,7.222,16.222,11.722,0,19960316,"original","original",FALSE,FALSE
1996-03-17 12:00:00,1996-03-17 12:00:00,1996,3,17,4.222,18.611,11.111,0,19960317,"original","original",FALSE,FALSE
1996-03-18 12:00:00,1996-03-18 12:00:00,1996,3,18,2.778,20.389,11.167,0,19960318,"original","original",FALSE,FALSE
1996-03-19 12:00:00,1996-03-19 12:00:00,1996,3,19,4.389,21,12.889,0,19960319,"original","original",FALSE,FALSE
1996-03-20 12:00:00,1996-03-20 12:00:00,1996,3,20,8,22.5,15.778,0,19960320,"original","original",FALSE,FALSE
1996-03-21 12:00:00,1996-03-21 12:00:00,1996,3,21,8.222,23,15.556,0,19960321,"original","original",FALSE,FALSE
1996-03-22 12:00:00,1996-03-22 12:00:00,1996,3,22,7.778,22.5,14.556,0,19960322,"original","original",FALSE,FALSE
1996-03-23 12:00:00,1996-03-23 12:00:00,1996,3,23,8.778,23,15,0,19960323,"original","original",FALSE,FALSE
1996-03-24 12:00:00,1996-03-24 12:00:00,1996,3,24,9.222,21.778,15.5,0,19960324,"original","original",FALSE,FALSE
1996-03-25 12:00:00,1996-03-25 12:00:00,1996,3,25,13.611,19.778,15.778,2.286,19960325,"original","original",FALSE,FALSE
1996-03-26 12:00:00,1996-03-26 12:00:00,1996,3,26,14.611,24.778,18.5,2.032,19960326,"original","original",FALSE,FALSE
